Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
126039.0,2.25794173975632,-1.65071549203883,-2.37421561752537,-2.58812023212135,1.15616053863034,3.4366133472665,-1.60909301645542,0.795781913403277,-1.40504110485496,1.58900996398359,-0.219287911990859,-0.722018821760203,0.317222643904791,-0.202793696138697,0.188987612978807,-0.706726924123171,0.435992426478714,-0.284983212870633,-0.263004107015272,-0.333495584288606,-0.16090658414206,-0.0812072201687271,0.25491571746305,0.68766438364856,-0.133762274825758,-0.141901522513784,0.0258276206300827,-0.0551194297721703,30.0
150150.0,2.06285728392187,-0.0994381969864744,-1.74100677147424,0.251223058998608,0.395018897424233,-0.703280960254462,0.284275841115481,-0.174615592865074,0.240674627124995,0.299599719983766,0.67524596692942,0.533583653918903,-1.08227802278359,0.771522008364588,-1.00937686864198,-0.314846130904205,-0.282573500706002,-0.22026767858231,0.494251214188915,-0.265131602768203,-0.0002387755807598,0.107841321458385,0.120120778974784,0.799973481670433,0.13463578527809,0.508390000639223,-0.110306292368731,-0.0823016945844969,0.0
164603.0,1.81763436732671,-0.183721937719854,-1.9466311256477,0.620665238568909,0.115846514753965,-1.41341146452013,0.444663175530991,-0.417965378590036,0.590235196126158,-0.572204870280223,-0.45783730626408,-0.0283376370907971,-0.0151928034204213,-0.801228599202764,0.941319642911498,0.298332738372006,0.429908076148453,0.626234556096225,-0.433230772227829,0.0604993187952563,0.257749560728248,0.626398235129142,-0.153344350591811,-0.177842433311325,0.223811528343236,-0.107835432937912,-0.026035104427758,-0.0079923051560875,132.45
69361.0,-0.70248522106063,-0.49752918590917,1.91176945063737,-0.571630343726026,-0.37620556427019,0.690549053787855,1.03966175932597,-0.596061942096232,-0.617550186871728,1.04072068026304,1.09951700135915,0.503734337163908,0.549438466760291,-0.995856423819319,-0.762596059900776,-1.61152890031008,-0.715157618320121,1.42227850508159,-1.68671154659352,-0.647642789680879,-0.232436238297833,0.732972678128488,0.154669862516245,0.0094411656723769,-0.674939851404141,-0.572911448408407,-0.317590642973936,-0.572894194060435,158.0
58762.0,1.35752390995157,-0.55236999171686,0.381725882959741,-0.621167754656807,-1.10357677084972,-1.06892927650058,-0.476032606009019,-0.228765401552607,-0.763216313253298,0.626157125494012,-0.284784311663154,-0.697364526663718,-0.0088834391316403,-0.104813771569575,0.747051295589626,1.11697706040998,0.266057909986433,-1.35314992846963,0.509527134160011,0.117065553018677,0.161097692401702,0.318341426464025,-0.0674273272002473,0.413945157752093,0.480889651252649,-0.210527662679804,-0.002487774723899,0.0204361003539553,39.65
95395.0,1.62762095305694,-0.0853718731933824,0.204441838609336,4.0003815826216,-0.242990244233407,0.806692078346507,-0.620986635908397,0.202227361029396,0.87495401040395,1.13715039108638,0.854910729907113,-2.45521818719653,1.06335899116855,1.49693872346752,-1.91377061769606,1.49982130375727,-0.508721790939858,1.01127479298008,-1.56749676976481,-0.115460618354733,0.114238924080623,0.37197537448241,0.0555959303935388,-0.432424790635056,-0.311132281359537,-0.0196637551991675,-0.0400520025452852,-0.0323586113820412,119.0
147089.0,2.12780593526135,0.0073852923630698,-1.51651521271522,0.115555600709078,0.587189219788685,-0.336869693188704,0.188626954523118,-0.256267982911986,0.405091275625268,0.0332556510722815,-1.23184723485475,0.764831216497554,1.37350654319356,-0.0148772972355589,0.012100090131171,0.0866025677748778,-0.651060302859184,-0.730975065556688,0.433008041948094,-0.0969203757785896,-0.331552057418541,-0.798912525154447,0.270256462533895,0.0622981215515591,-0.140083446508326,0.204408469984843,-0.068981111100632,-0.0581459007926377,0.99
88041.0,1.82530710156201,-0.659419011285048,-0.2295074867633,0.199867054302787,-0.685318145870717,-0.0237914539250731,-0.648176708993542,0.0550717829595237,0.828306933678353,0.0868223179851479,0.720503349084276,1.58511537563865,1.38432802598338,-0.281455344163473,-0.134097718886779,0.826396081938561,-1.03934404194254,0.311770546662596,0.197780725550827,0.0715412510395521,0.0084718413833774,0.0196816315713393,0.22400466714097,-0.356350465982765,-0.58045279153886,0.381807191274535,-0.0325886123500427,-0.0383173440574376,83.87
163057.0,-0.748092466582908,0.911207468219303,-0.205419098654062,-0.482839217387601,0.222136831963133,-1.00426237346591,1.69040756494524,-0.298978352138192,-0.0027654639269117,-1.05761407662198,-0.679813600197664,-0.994733438138397,-1.27767474835352,-0.648291336412089,0.735474481393716,0.181567716318084,0.432937574036164,0.737253216314379,-0.56692556266477,-0.0286929940612281,0.230881438718296,0.799698783916801,-0.218718301621204,-0.107864273479194,0.199339143476256,-0.108972932161439,0.300761276130299,0.210527015993601,153.98
57499.0,0.957967860566168,-0.005983144360019,0.739076736623337,1.34485767774024,-0.507085724775855,-0.348649631115374,0.0213411285132698,-0.0986975519653602,-0.061508367280565,-0.0808914379905347,0.298646952607876,1.08258346781336,1.41895981587029,-0.0263426065332728,1.21685209745265,-0.0992768012638582,-0.248337955970241,-0.528390569655698,-1.13262852242287,0.115110535566664,0.293355821381707,0.783046027105232,-0.158711053615209,0.467910913574656,0.514538953003982,-0.227666594137905,0.0423950189813233,0.04765197509906,103.6
73464.0,1.21908526351441,0.530382269996268,-0.484101112559711,0.816447658064394,-0.0303404511985997,-1.2769515495204,0.236216724714496,-0.120572191163413,-0.271408163094488,-0.511202993070067,1.88415470132957,0.0180186694964417,-1.32753628905063,-0.865662866303377,0.37556707669004,0.740180309316971,0.924126139281287,0.832055878785166,-0.145948561370032,-0.137460822267898,-0.10169306333082,-0.327426188808245,-0.0572113366119197,0.393099419725808,0.475594499614326,0.342567014284945,-0.0415488165629077,0.0323608702842253,0.76
170899.0,-0.430256926305929,0.347433789570094,1.40488324761958,-0.552156626090585,0.447385333895778,-0.209601226847295,0.0852323437724723,0.0769272832624099,0.0100752200465984,-0.630719426951747,-0.990116411695608,0.0731536772593371,0.772406219813569,-0.267979230320876,0.751501987655791,0.325388469063769,-0.621647512975078,0.287862883463596,0.0991057671792328,0.108725448336469,0.271789617144002,0.781914263798621,-0.154214274559679,0.739282445717021,-0.390233256708535,0.675436597390724,0.106815323568668,0.166063840981781,1.0
128622.0,2.08819366814687,-0.63622735494224,-0.87433704404942,-0.440582890392686,-1.05060437566278,-1.26537227759919,-0.843916085596075,-0.205168187458671,-0.0366017126159859,0.0577277814560601,0.162251842822456,-0.353638632246345,0.563846856250292,-2.16745481175685,0.296642133104019,1.46247134528661,1.55696371600537,-0.733591450478898,-0.0321124221434969,0.0530170856427628,0.281572972700144,0.921292891538053,0.150798037739926,0.315265681085579,-0.206856686422814,-0.112654033271169,0.0346227963053258,-0.005537974145682,24.99
155444.0,1.40411572554559,-2.93419131333798,-1.55488151380324,-0.920475022474056,-1.79922002140583,-0.504241011487982,-0.490560871160323,-0.217195530477184,-1.02549238151654,1.44990215099121,0.0642943587947875,-0.489649703499218,-1.14837542444874,-0.148059355335272,-2.41516768592676,-1.24117578169244,1.00743754388654,0.244395392110661,0.444227944743847,0.327415429058283,0.207520666352617,0.306211602061863,-0.352143247118199,0.112802046738305,0.030392633276769,0.0610927014006789,-0.0880836156412817,-0.0021842565249176,450.0
28361.0,1.29992975053655,-0.0591476158884826,-1.09896599400879,-0.550580804397756,2.02203136477471,3.27101216030315,-0.524364710512707,0.806171071804549,-0.0536675053586304,-0.0025820145852291,-0.0284941695140753,0.0739864366704824,0.0427129054087242,0.42731391747386,1.24628418364394,0.641423987768566,-0.909999030218705,-0.0670569525853809,0.252709358649747,0.0332642009672294,-0.308453939397352,-1.07316196043951,0.0967365960043523,0.992536727581736,0.366457084483457,0.109519263754431,-0.0298155315024531,0.0132309897601929,9.99
138750.0,1.91283232092328,-0.284553795078158,-0.705012941376756,1.22261472378371,0.175142924695061,0.820669006606241,-0.426631753748635,0.289426220689696,0.998829107582634,0.148833506997766,-0.210889522496522,1.00750840789927,-0.502315042865478,-0.0482325641280515,-1.73958244044707,-0.05540790430021,-0.48172411546726,-0.187539254861443,0.683060702675784,-0.233673446798534,-0.51118294754954,-1.28273857425865,0.381246796767736,-0.0633006956499891,-0.275337861469972,-1.1139707446234,0.0436418241262846,-0.0388784307349271,20.66
52371.0,1.25133966572691,-0.606993386317849,-1.20515974225726,-0.563052872338715,1.65581983062474,3.43628856624538,-0.709390577161878,0.768214556014521,-1.25161458465431,0.876735332071016,-0.359966253123221,-0.222175070206367,0.296205234603601,0.36312670862333,0.93585770959435,-0.997921656585996,-0.692943207836867,1.46054570931156,-0.74398301229746,-0.270919952551512,-0.54548203125007,-1.41803879616649,0.0282363216271853,0.926517252943165,0.488011658854649,-0.527343318044678,0.0316977375559222,0.0374432844725913,80.09
62495.0,1.24567381944824,0.166975019545401,0.488305742562781,0.6353219207244,-0.562776680773863,-1.01107261632698,0.0149526614685896,-0.160210863301812,0.17036185217373,-0.0445745893804268,-0.35674901847752,-0.0734595173503765,-0.517759694198053,0.406968934383731,1.12414692288685,0.342469754110769,-0.374656440051376,-0.438992432436683,-0.116090785002835,-0.132079724302295,-0.262580846041176,-0.816263763157847,0.140304302014326,0.357827249299806,0.186422945723389,0.0965444707905616,-0.035866315294695,0.0184945729704665,8.99
146020.0,-2.30367787657387,-0.594010013743343,0.302468758551259,0.0513155029838358,1.78415235910898,-1.99309703938162,0.418221953669487,0.162360536135754,-0.962537176905827,-1.05654394006727,-1.10794173383945,0.459896474305024,0.460653776535695,0.636917643734028,-0.715471862908013,-0.547102866056161,0.0999363091726409,-0.611723944651905,0.168322034754148,0.439399580673218,0.205363262752732,-0.126698606450902,-0.481309489635526,0.131957565227104,1.0392580067918,0.492781126217011,-0.152833649157244,-0.320870709999204,33.35
56570.0,1.43134863834062,-1.02457784128206,0.439748130644256,-1.49126514494638,-1.27346717380541,-0.219003098960674,-1.06551211136764,0.016181198769783,-2.16142585306732,1.55479584583014,1.49896915584631,0.078197259403723,0.739775968272062,-0.151190480913927,0.0813440947699392,-0.512579714135827,0.515667707273799,-0.0364662164663983,-0.315156238433055,-0.324028057528256,-0.130479184653693,0.030191334888501,0.0465696431591732,0.017040579403414,0.296218092153698,-0.195671288843947,0.0445712240221652,0.0084519019041871,15.0
61910.0,-1.51206485055316,1.07774245457758,1.10293495180366,-0.39609778273084,0.486740913561602,-0.391229354541996,1.54409223833351,-0.808875674800208,0.983516885416619,2.06211781184481,1.67090618301605,0.0924952570883339,-0.139895119074819,-1.43481168827775,0.492754178407407,0.315236333875235,-0.84047410025074,0.277742619615909,0.215814475112307,0.823389882716528,-0.688075035601543,-0.663897722675644,-0.226494749730835,-0.0559340107495191,0.0134400448791349,-0.0089248582290005,0.131581152034901,-0.288400432568646,89.99
37946.0,0.572902979480126,-2.66583438795054,-1.06945090245403,-1.0891268547835,-1.13196057665375,-0.0313413511324213,0.0622484119832942,-0.404940378186033,-1.88819793789489,1.11572365675921,-1.84270543722316,-0.842899096612524,1.36069610375244,-0.455942743989066,-0.292000496100762,-0.533407526116639,0.344027789616162,0.160721853651487,0.400435527127794,0.851470492715124,0.0377796779706914,-0.573096127175002,-0.74838910902832,-0.947823354137623,0.687760277477222,-0.0381111200214476,-0.0843798806787489,0.0918785033897181,561.0
47035.0,-0.358860256783352,0.183760598151204,0.996205809504066,-1.52124477780319,-0.448353229273651,-1.2197068152356,0.877413026903177,-0.295182008473178,0.414136835871665,-1.31732750148225,-0.115573924661084,0.558270461464463,0.643653924188819,0.20329299196494,1.74493061944551,-0.8423566904785,0.0452080419576159,0.0356573653834026,1.48692949541248,0.33252345616451,0.136348896308013,0.33355110880614,0.137104487483613,0.44260092719935,-0.380601304518929,-0.0223059341425183,0.120725220888481,0.167323538815312,100.85
28669.0,1.27585430208881,-0.760900816717349,1.06943822025038,-0.746144025041956,-1.38146587153411,-0.0556422303763635,-1.21585793142804,0.219683546881274,-0.646175029417439,0.738758084493665,1.75042445837222,0.104749081826005,-0.0177399608304501,-0.173879565279884,0.671870005368424,1.33243558210801,0.168401439859725,-0.850459698861103,0.0790644299870923,0.0493376385113913,0.471346314978103,1.30614033557643,-0.0567291885459297,0.274792690795471,0.291123152380527,-0.0493285236843878,0.0493788370906167,0.013843165947484,11.0
26434.0,-1.72319336067866,3.41591723090617,-3.45087124848259,-0.735390342349577,4.19898749500655,2.42890008385067,2.20052072797214,-1.28320120519636,4.0372380824411,5.9138594428216,2.19143887474151,-1.62196809837105,-0.59572826645029,-6.57162334109235,1.81091876891782,-0.0096128677469244,1.15693769234471,1.44403363526056,-0.491101993787992,3.03915764493543,-1.17470953620351,-0.56837424758469,-0.13919827439555,0.587941245419869,0.255051583344922,-0.599083446344236,0.292155577756278,-1.25646401885191,0.89
31977.0,0.908622855093357,-0.391876482053502,0.762261909690482,0.264702485508568,-0.0661199754561162,1.61714485536472,-0.74711291583363,0.6821357615239,0.16150058429187,-0.132481812804316,2.29627257217006,1.11391938099293,-0.294913032858006,0.440824824664318,1.74972731123108,-0.467342661651217,0.442859883027295,-1.55510235027726,-1.56469159036287,-0.132639135151885,0.105349202915473,0.299743595440723,0.174446224352492,-1.01232334089716,-0.235341837731219,0.426830697092341,0.0422160984256585,0.0073356124034501,52.93
53879.0,-1.18134810212105,-0.916395915440657,0.346424925307835,-0.180606110753365,-0.678344358684901,0.473790216317244,2.03551179289808,0.0224627247574334,-0.322610035211537,-0.911372002734056,-0.0136791455497763,-0.152095633849338,-1.10309767416901,0.359812149723021,-0.9567817462341,0.640325542012074,-0.900158115315678,0.542226896163215,-0.0118470700025388,0.884473460177013,0.172841783026044,-0.43474405330088,0.983410806016844,-0.576682445151626,0.0634108480819802,0.080998617686199,-0.171989402432031,0.0634054271067325,474.19
120450.0,-0.408926982314068,-0.303913046431478,0.872847403492306,-2.62916626292302,0.280501201842178,0.682226497035686,-0.0215409362849046,0.280539994917621,-0.924516267816724,-0.150096897076375,-0.352910418221601,-0.752409303382615,-0.196060752084949,-0.407537344002394,-1.04048672179153,1.81410587376338,-0.713561352141317,-0.210782396581065,0.425866699425055,0.155828756684742,0.400500227286872,0.944857597872087,-0.276582561733536,-0.341614991872002,0.100453360894663,-0.167953231179814,0.0901490021295657,0.122737188711537,55.0
59209.0,0.623420102868409,-1.85264321049616,0.284454559228732,-1.61434466870993,-1.91087886903755,-1.02743229135898,-0.316362583394608,-0.0716111366676472,2.73625978879414,-1.72494647448334,-0.661715632139045,-0.0735475748156456,-1.90815705059649,0.313727486532525,1.92254227975646,-0.728835761924326,0.116108799207584,0.725564377915507,0.914568709208705,0.469110224433465,0.330298466168007,0.408216136204832,-0.435390968085753,0.415678747396019,0.487957280927395,-0.670142955336753,0.0280911297323819,0.0867432816215383,345.15
161616.0,-0.385426015093398,0.293092637222095,1.83701051105928,0.168332070259822,-0.214428947930705,0.291325570273817,-0.222087183334875,0.0570557355997182,1.5827610090815,-0.96620192370702,-1.22899897677272,0.846274287312754,1.18107696049428,-3.05544573578549,-1.75166064084303,-0.235581661939569,1.01405299675632,0.0909725272008017,0.617414191720921,0.201386983204547,-0.240122369466889,0.136572618126863,-0.224753713989286,-0.103524369192179,-0.269844658712877,0.625624725485757,0.0729703500612284,-0.109852743956846,10.71
124741.0,-3.62042471966086,-4.11998055880286,-0.821231754067805,0.372673999152962,1.20643236942278,-1.36543691209582,0.449591781543698,0.442836960357036,0.197663963972344,-1.52677701308042,-1.58900612870011,0.112665703167674,-0.372718020973975,0.605723549475028,-0.414227160075147,-0.123339649154224,-0.0688167063178618,-0.0357039556877753,0.0673827948102972,1.80006160402364,0.477591776257353,-0.741733104192716,1.02325201837193,0.540909138328535,0.410414358994319,-0.153162542903584,-0.272155392150944,-0.587195781852102,500.74
57917.0,-1.36526097784163,1.73833642718237,-0.212157455416783,0.515987779238916,0.392921478565509,0.371419869839821,-0.0109221426344825,0.81406596034511,-0.649350231483524,-0.186793602017698,-1.72180499434305,0.101306215396072,0.90637995245877,0.668249739289667,1.26803806680206,-0.0292523855037604,-0.138752524257566,0.0969164532424841,0.576260028217303,-0.134523283218977,0.168488732530899,0.375764088436767,-0.116330772134784,-1.3028227121817,-0.0288945996920171,-0.232138612414969,-0.209058780683689,0.0861393537616057,7.36
4311.0,0.208208688288518,1.27796882703557,0.245557871877301,1.05865730088231,0.607468918889309,-0.875900464643156,0.937976660372663,-0.336702770898596,0.756414950787911,-0.17178857753022,0.120468022190082,-2.57660973114458,1.8397254017349,1.87496617778727,-0.0633973850224141,-0.488575753291833,0.445689829236206,0.24944580837013,0.312937645026091,0.0294274494463298,-0.0371939531358695,0.370782232353849,-0.0173484145342964,-0.0154617727763458,-0.680742837334208,-0.432522277267377,0.413221982615711,0.22077893555986,5.19
42274.0,1.22503152785873,0.309672320000465,0.075763925317536,1.17209344863313,0.049134903310978,-0.352606807363435,0.2012159024355,-0.0670495767422367,-0.178753622782667,0.166884721289629,0.756205139809211,0.878284222120873,-0.181588586602776,0.430685370966311,-0.684833108042334,-0.0825949274206188,-0.482172576281438,0.167260354950197,0.286138206152796,-0.152393631667415,-0.0069922429193418,0.112232306872415,-0.198474570796217,0.0127997257163906,0.853471852225965,-0.257057738451355,0.0053076965207773,-0.0002962624138458,1.0
168105.0,-0.631240811818511,1.08945740029638,-0.153476929029147,-0.661772001016973,-0.0118776790887022,-0.957803959739252,0.489682243688611,0.418760435569839,-0.1500195184295,-0.134324028656671,0.579404145949993,0.553792934412912,-0.916903407197665,0.739622069377292,-1.03108419228123,0.224092668347087,-0.415813179572513,-0.14963281786947,0.141048624103951,-0.0581025314228165,-0.19906462623466,-0.552667732066637,0.155588810485585,0.0423188085752423,-0.483598633245617,0.124918164312852,0.221525602382749,0.0808003187267525,12.99
131466.0,2.04203484650694,-1.06637704832517,-2.8870487614465,-1.44303359313354,1.97498433406019,3.24118245907535,-0.627375377092819,0.676159513333489,-0.775026005922016,0.885759745712608,-0.232520277659335,0.0433427869291694,0.054222246087319,0.454888414842548,0.229165049013207,-1.83262204783099,-0.0369096416509108,0.384218204712875,-0.737592672008451,-0.408769067359382,-0.487118382916511,-1.0697850822979,0.28282675086343,0.692824002822702,-0.207453313435925,0.494270631329093,-0.0628022354883469,-0.0590893776117247,75.7
160638.0,2.02663630736837,-0.0295584449940196,-0.885953441672486,0.515507472904761,-0.328648833874898,-1.44782283985506,0.216217474580163,-0.378158100129476,0.471499481644586,0.0632897520271717,-0.31797522301189,0.721072959716816,0.259904961779298,0.247875885153195,-0.019958015712379,-0.240395659541542,-0.150040600022478,-1.03959723342361,-0.0156614450933718,-0.214324907338945,-0.25650865923744,-0.601068296484004,0.38630167045225,0.467294494757648,-0.346732996570197,0.168540268831413,-0.0690244873155359,-0.0545257369907652,4.99
81794.0,-1.05640378416255,-0.540883116785731,2.38456843878066,1.3113645678384,0.415682789437172,0.628925519217644,-0.326603068504572,0.336166808502014,0.0383770167536895,0.0685418220598785,0.751554276579832,0.0512204352296577,-0.899804453137715,-0.0536558619601323,0.664774614206538,-0.249664984876728,-0.168375857755183,0.80305458210393,0.713311848754967,0.45904655448311,0.331736059492065,0.875609691300169,0.0502004191814534,-0.309728514885452,-0.159918348754778,-0.13026118692948,-0.0274267801598284,-0.0798177223590645,89.0
63000.0,-0.539838371216141,1.63483483089739,1.94661431932764,2.72772614398573,0.298097557260927,-0.208300311794925,0.821708174603425,-0.0754551136797785,-1.81307566956784,0.760790182830906,-0.305361483459463,0.0093930286167707,1.06569258623489,0.148359588732529,1.1293075823835,-0.194659638417252,0.0172901058905053,-0.204112439429413,0.892947356907069,0.375779859881779,-0.10697728214084,-0.192232106137421,-0.218292330084323,0.401272308014014,0.244031150013182,0.18093611737833,0.316101653923341,0.149896296731165,7.31
29934.0,-0.99239411076839,0.283456805019685,2.85693510456894,1.3638373070073,-1.1365529988844,0.697335839042321,0.125330543746072,0.262922853172388,0.792604710717735,-0.704432086765562,-1.42240956405616,0.0060442263424681,-0.72761919509159,-0.848947682820222,-0.863106787678959,-0.77886402281712,0.526927443004925,0.0607320051687982,1.08435859917712,-0.0446862770324482,-0.0770873766676655,0.182771265946676,-0.0815928149569084,0.412121550591228,0.372358167376788,-0.198899390851606,0.0779896442419404,0.0482687885100837,101.18
127378.0,-1.28113090796478,-0.225094512411538,0.899175781143716,-3.21718558687588,-0.956073496198591,0.4657914540285,-0.274723678952894,0.541868153688838,-2.41986460049276,0.541364052858382,0.108081847888506,-0.332842633762874,0.746222867768555,-0.358629797227234,-1.28708096025797,0.133397512290998,-0.0049139661459663,0.653954136650603,-0.433318330347602,-0.261590282217818,-0.115054825939306,-0.0496352850094493,-0.316354745352987,0.281567485243721,0.711350196264256,-0.154613757133806,0.0778226353306203,-0.0168884682143785,114.0
73233.0,1.29611341830785,0.366758973408832,0.0887798323503684,0.563317397812544,-0.0796166895878015,-0.758164839346782,0.0963937377192415,-0.187848823561761,0.0196889010596419,-0.291115201330667,-0.490788376186516,0.232298636307725,0.648415724070502,-0.385329326293703,1.09708887623218,0.619737365422313,-0.219451432648727,-0.164335542710336,0.0022223093654944,-0.0441157919541933,-0.319707097283412,-0.901516179360791,0.0597621257543036,-0.184138585367794,0.299266722398209,0.126737261701138,-0.0214603255261608,0.0259221006967081,0.89
33099.0,-0.941721384671698,-0.0870037894764432,1.26107917748092,1.4726534551277,-0.364973615970082,-0.0294400460312703,2.02509130573862,-0.416902445442354,-0.756821597619556,-0.383794317359998,0.222052965350281,0.544613032112718,0.697412709093536,-0.0524351952387486,0.519003628774498,-1.42109330527854,0.573931222918471,-0.75417689058788,0.418528585524895,0.875929277705958,0.305173154430528,0.664976646084022,0.56564528869317,0.617408869140116,0.119187100552988,-0.234219867509566,-0.115693546738662,-0.0603943711265906,329.41
140823.0,0.62424847298133,-2.38988732606542,-2.60043918744408,0.993679655017978,-0.243565430166656,-0.596323701199966,1.41943207622627,-0.55912733075175,0.14575796371352,-0.181723088528106,-0.901013424723686,0.299341873927468,0.42767691904789,0.599858849885096,0.290984383019275,-0.0826327464064694,-0.418132836837651,-0.323088500583625,-0.25340199205785,1.3842652662513,0.517378637578023,-0.133194503332346,-0.598798139522042,0.670168505556912,-0.074929055114336,0.293327392216689,-0.228603877136013,0.0689698765731749,772.7
